"ID","EventID","CallID"
3571,1244,94371
3572,1244,94372
3573,1244,94373
3574,1244,94376
3575,1244,94385
3576,1246,94394
3577,1246,94395
3578,1248,94408
3579,1248,94410
3580,1249,94413
3581,1250,94414
3582,1250,94415
3583,1250,94416
3584,1249,94432
3585,1251,94443
3586,1252,94444
3587,1253,94453
3588,1251,94454
3589,1252,94455
3590,1254,94456
3591,1253,94457
3592,1254,94458
3593,1255,94471
3594,1255,94472
3595,1256,94478
3596,1256,94480
3597,1258,94481
3598,1258,94485
3599,1259,94491
3600,1259,94494
3601,1259,94498
3602,1260,94502
3603,1260,94504
3604,1261,94506
3605,1261,94509
3606,1263,94510
3607,1264,94511
3608,1263,94513
3609,1265,94514
3610,1265,94516
3611,1263,94517
3612,1264,94521
3613,1264,94543
3614,1266,94568
3615,1266,94569
3616,1269,94580
3617,1269,94581
3618,1269,94582
3619,1270,94584
3620,1270,94585
3621,1269,94588
3622,1271,94592
3623,1271,94593
3624,1271,94594
3625,1271,94597
3626,1272,94602
3627,1272,94603
3628,1272,94604
3629,1272,94605
3630,1273,94607
3631,1273,94608
3632,1273,94609
3633,1273,94610
3634,1273,94611
3635,1274,94616
3636,1274,94617
3637,1274,94618
3638,1274,94619
3639,1276,94626
3640,1276,94627
3641,1277,94628
3642,1277,94629
3643,1276,94630
3644,1277,94631
3645,1278,94635
3646,1278,94639
3647,1278,94640
3648,1279,94644
3649,1279,94645
3650,1279,94646
3651,1280,94653
3652,1282,94660
3653,1283,94661
3654,1280,94673
3655,1282,94674
3656,1284,94675
3657,1284,94676
3658,1283,94677
3659,1284,94678
3660,1285,94679
3661,1286,94680
3662,1287,94681
3663,1286,94683
3664,1285,94685
3665,1288,94687
3666,1288,94688
3667,1287,94689
3668,1285,94690
3669,1289,94691
3670,1289,94692
3671,1289,94693
3672,1285,94694
3673,1288,94696
3674,1286,94697
3675,1291,94698
3676,1292,94699
3677,1292,94700
3678,1292,94701
3679,1291,94702
3680,1293,94703
3681,1293,94705
3682,1294,94707
3683,1294,94708
3684,1294,94709
3685,1294,94710
3686,1295,94711
3687,1295,94712
3688,1296,94713
3689,1296,94714
3690,1296,94715
3691,1296,94718
3692,1297,94719
3693,1297,94720
3694,1298,94721
3695,1298,94722
3696,1299,94723
3697,1299,94724
3698,1298,94725
3699,1299,94726
3700,1301,94729
3701,1301,94730
3702,1301,94732
3703,1303,94739
3704,1303,94740
3705,1303,94742
3706,1304,94743
3707,1304,94746
3708,1304,94747
3709,1304,94748
3710,1304,94749
3711,1304,94751
3712,1305,94753
3713,1305,94754
3714,1305,94755
3715,1305,94756
3716,1306,94757
3717,1304,94759
3718,1306,94760
3719,1307,94763
3720,1307,94764
3721,1308,94765
3722,1305,94766
3723,1307,94769
3724,1308,94770
3725,1309,94771
3726,1309,94772
3727,1309,94773
3728,1309,94774
3729,1310,94820
3730,1310,94821
3731,1311,94830
3732,1311,94831
3733,1311,94832
3734,1311,94833
3735,1311,94834
3736,1311,94835
3737,1311,94836
3738,1313,94843
3739,1313,94844
3740,1313,94846
3741,1313,94848
3742,1313,94851
3743,1314,94853
3744,1314,94854
3745,1315,94855
3746,1315,94869
3747,1316,94890
3748,1316,94893
3749,1317,94897
3750,1317,94898
3751,1318,94900
3752,1318,94901
3753,1320,94912
3754,1320,94913
3755,1321,94924
3756,1321,94928
3757,1321,94930
3758,1323,94966
3759,1323,94967
3760,1323,94968
3761,1324,94970
3762,1324,94972
3763,1324,94973
3764,1324,94974
3765,1324,94976
3766,1324,94978
3767,1324,94980
3768,1324,94983
3769,1324,94986
3770,1324,94987
3771,1325,94991
3772,1325,94992
3773,1325,94994
3774,1324,94995
3775,1326,94997
3776,1326,94999
3777,1327,95113
3778,1327,95114
3779,1328,95123
3780,1328,95124
3781,1328,95125
3782,1328,95126
3783,1328,95127
3784,1328,95128
3785,1328,95129
3786,1328,95130
3787,1328,95131
3788,1328,95132
3789,1328,95134
3790,1328,95135
3791,1328,95136
3792,1328,95137
3793,1329,95160
3794,1329,95161
3795,1329,95162
3796,1329,95163
3797,1330,95198
3798,1330,95199
3799,1332,95207
3800,1332,95208
3801,1332,95209
3802,1332,95210
3803,1332,95211
3804,1332,95212
3805,1332,95213
3806,1332,95214
3807,1332,95215
3808,1332,95216
3809,1332,95217
3810,1332,95218
3811,1332,95219
3812,1332,95220
3813,1332,95221
3814,1332,95223
3815,1332,95224
3816,1332,95225
3817,1333,95244
3818,1333,95245
3819,1334,95252
3820,1334,95253
3821,1335,95256
3822,1335,95257
3823,1336,95267
3824,1336,95269
3825,1336,95272
3826,1336,95277
3827,1336,95278
3828,1339,95336
3829,1341,95374
3830,1341,95377
3831,1342,95378
3832,1341,95379
3833,1342,95380
3834,1342,95384
3835,1342,95385
3836,1342,95388
3837,1342,95389
3838,1342,95390
3839,1342,95391
3840,1343,95393
3841,1343,95395
3842,1344,95398
3843,1344,95399
3844,1345,95419
3845,1345,95420
3846,1346,95473
3847,1346,95474
3848,1346,95475
3849,1346,95476
3850,1347,95477
3851,1347,95478
3852,1347,95479
3853,1348,95491
3854,1348,95492
3855,1349,95494
3856,1350,95502
3857,1350,95503
3858,1351,95507
3859,1351,95508
3860,1352,95516
3861,1352,95523
3862,1352,95535
3863,1353,95549
3864,1353,95550
3865,1354,95551
3866,1355,95554
3867,1356,95555
3868,1354,95556
3869,1356,95557
3870,1357,95558
3871,1355,95559
3872,1358,95562
3873,1358,95563
3874,1359,95566
3875,1357,95568
3876,1360,95570
3877,1360,95573
3878,1359,95574
3879,1361,95575
3880,1362,95576
3881,1363,95577
3882,1362,95578
3883,1361,95579
3884,1363,95580
3885,1364,95583
3886,1365,95586
3887,1365,95587
3888,1366,95588
3889,1364,95589
3890,1366,95590
3891,1367,95592
3892,1367,95593
3893,1369,95598
3894,1369,95599
3895,1370,95609
3896,1371,95611
3897,1372,95612
3898,1370,95613
3899,1371,95614
3900,1372,95615
3901,1374,95623
3902,1374,95624
3903,1375,95625
3904,1376,95626
3905,1376,95627
3906,1375,95628
3907,1376,95632
3908,1376,95634
3909,1377,95635
3910,1377,95636
3911,1379,95659
3912,1379,95660
3913,1380,95706
3914,1380,95707
3915,1380,95709
3916,1380,95710
3917,1381,95718
3918,1381,95719
3919,1381,95720
3920,1382,95726
3921,1382,95727
3922,1383,95731
3923,1383,95732
3924,1384,95736
3925,1384,95737
3926,1384,95738
3927,1384,95739
3928,1385,95746
3929,1385,95747
3930,1386,95752
3931,1386,95753
3932,1387,95783
3933,1387,95785
3934,1387,95789
3935,1388,95801
3936,1388,95803
3937,1388,95808
3938,1388,95812
3939,1389,95820
3940,1389,95822
3941,1390,95831
3942,1390,95832
3943,1391,95840
3944,1391,95841
3945,1392,95842
3946,1392,95843
3947,1392,95844
3948,1393,95848
3949,1393,95850
3950,1395,95895
3951,1396,95897
3952,1395,95901
3953,1397,95906
3954,1397,95907
3955,1397,95908
3956,1397,95910
3957,1398,95913
3958,1396,95916
3959,1400,95918
3960,1397,95919
3961,1401,95922
3962,1401,95925
3963,1400,95926
3964,1398,95927
3965,1402,95930
3966,1402,95931
3967,1403,95934
3968,1403,95936
3969,1404,95938
3970,1404,95939
3971,1404,95942
3972,1405,95981
3973,1405,95983
3974,1405,95985
3975,1406,96026
3976,1406,96027
3977,1406,96028
3978,1406,96029
3979,1407,96037
3980,1407,96038
3981,1409,96058
3982,1409,96073
3983,1411,96079
3984,1411,96083
3985,1413,96109
3986,1413,96114
3987,1414,96124
3988,1414,96125
3989,1416,96136
3990,1413,96137
3991,1414,96138
3992,1417,96139
3993,1416,96140
3994,1416,96145
3995,1417,96147
3996,1418,96176
3997,1418,96177
3998,1418,96178
3999,1418,96179
4000,1418,96180
4001,1418,96181
4002,1418,96183
4003,1419,96184
4004,1418,96185
4005,1419,96186
4006,1419,96187
4007,1420,96189
4008,1420,96190
4009,1420,96192
4010,1420,96193
4011,1419,96195
4012,1421,96199
4013,1421,96200
4014,1421,96201
4015,1421,96202
4016,1421,96203
4017,1421,96204
4018,1422,96214
4019,1422,96215
4020,1422,96216
4021,1422,96217
4022,1422,96218
4023,1422,96219
4024,1422,96220
4025,1423,96246
4026,1423,96247
4027,1423,96248
4028,1423,96249
4029,1424,96253
4030,1424,96254
4031,1424,96255
4032,1424,96256
4033,1424,96257
4034,1425,96265
4035,1425,96266
4036,1426,96295
4037,1426,96296
4038,1428,96305
4039,1428,96306
4040,1428,96307
4041,1428,96308
4042,1428,96309
4043,1428,96310
4044,1429,96322
4045,1429,96323
4046,1429,96324
4047,1429,96325
4048,1429,96326
4049,1430,96328
4050,1430,96329
4051,1429,96331
4052,1429,96332
4053,1431,96335
4054,1431,96336
4055,1431,96338
4056,1431,96339
4057,1431,96340
4058,1432,96341
4059,1431,96342
4060,1431,96343
4061,1431,96344
4062,1432,96345
4063,1431,96346
4064,1431,96347
4065,1433,96355
4066,1433,96356
4067,1433,96357
4068,1434,96360
4069,1434,96361
4070,1435,96365
4071,1435,96366
4072,1435,96367
4073,1436,96368
4074,1436,96369
4075,1437,96372
4076,1438,96374
4077,1438,96375
4078,1437,96379
4079,1438,96391
4080,1439,96419
4081,1440,96421
4082,1439,96422
4083,1440,96423
4084,1439,96424
4085,1440,96425
4086,1441,96430
4087,1441,96433
4088,1441,96435
4089,1441,96436
4090,1441,96437
4091,1441,96438
4092,1442,96446
4093,1442,96454
4094,1442,96455
4095,1442,96456
4096,1442,96457
4097,1443,96467
4098,1444,96469
4099,1444,96470
4100,1444,96471
4101,1445,96485
4102,1445,96486
4103,1443,96487
4104,1446,96489
4105,1446,96490
4106,1447,96491
4107,1446,96492
4108,1447,96494
4109,1448,96499
4110,1448,96500
4111,1449,96507
4112,1450,96508
4113,1451,96510
4114,1452,96511
4115,1452,96512
4116,1453,96515
4117,1452,96519
4118,1451,96520
4119,1453,96523
4120,1450,96524
4121,1454,96527
4122,1455,96548
4123,1455,96549
4124,1455,96550
4125,1454,96559
4126,1454,96560
4127,1454,96561
4128,1457,96579
4129,1457,96580
4130,1458,96582
4131,1458,96585
4132,1458,96589
4133,1458,96590
4134,1459,96595
4135,1459,96596
4136,1460,96603
4137,1460,96605
4138,1461,96612
4139,1461,96613
4140,1462,96619
4141,1463,96621
4142,1464,96623
4143,1464,96625
4144,1462,96626
4145,1462,96627
4146,1464,96628
4147,1465,96630
4148,1465,96633
4149,1466,96638
4150,1466,96639
4151,1463,96641
4152,1467,96644
4153,1463,96645
4154,1468,96647
4155,1467,96648
4156,1468,96649
4157,1463,96650
4158,1468,96651
4159,1463,96653
4160,1467,96654
4161,1463,96655
4162,1469,96658
4163,1470,96661
4164,1470,96662
4165,1470,96665
4166,1471,96667
4167,1471,96668
4168,1472,96670
4169,1469,96671
4170,1472,96672
4171,1473,96675
4172,1473,96676
4173,1474,96681
4174,1475,96682
4175,1474,96683
4176,1475,96684
4177,1476,96686
4178,1476,96687
4179,1477,96691
4180,1477,96692
4181,1478,96693
4182,1479,96694
4183,1479,96695
4184,1478,96697
4185,1480,96699
4186,1478,96700
4187,1481,96701
4188,1480,96702
4189,1481,96703
4190,1482,96704
4191,1482,96707
4192,1484,96709
4193,1484,96714
4194,1486,96717
4195,1486,96718
4196,1487,96722
4197,1487,96723
4198,1488,96725
4199,1488,96726
4200,1489,96727
4201,1490,96728
4202,1490,96729
4203,1489,96730
4204,1490,96731
4205,1489,96732
4206,1491,96734
4207,1491,96735
4208,1492,96736
4209,1492,96737
4210,1493,96738
4211,1493,96739
4212,1495,96740
4213,1496,96741
4214,1495,96742
4215,1496,96743
4216,1497,96744
4217,1497,96745
4218,1498,96748
4219,1499,96749
4220,1499,96751
4221,1501,96752
4222,1502,96753
4223,1503,96754
4224,1504,96755
4225,1498,96756
4226,1502,96757
4227,1504,96759
4228,1505,96760
4229,1503,96761
4230,1504,96762
4231,1506,96763
4232,1508,96765
4233,1509,96766
4234,1508,96767
4235,1510,96768
4236,1505,96769
4237,1498,96770
4238,1506,96771
4239,1511,96774
4240,1511,96775
4241,1512,96776
4242,1513,96777
4243,1514,96778
4244,1514,96779
4245,1512,96780
4246,1501,96781
4247,1515,96782
4248,1513,96783
4249,1516,96784
4250,1517,96787
4251,1518,96788
4252,1518,96789
4253,1515,96790
4254,1509,96792
4255,1519,96793
4256,1519,96794
4257,1520,96797
4258,1510,96798
4259,1516,96799
4260,1521,96801
4261,1517,96802
4262,1520,96803
4263,1522,96804
4264,1521,96805
4265,1523,96806
4266,1523,96807
4267,1524,96809
4268,1524,96810
4269,1526,96817
4270,1526,96818
4271,1522,96819
4272,1522,96821
4273,1527,96822
4274,1527,96823
4275,1528,96824
4276,1528,96825
4277,1522,96827
4278,1529,96830
4279,1530,96834
4280,1522,96835
4281,1530,96843
4282,1531,96851
4283,1531,96853
4284,1529,96856
4285,1532,96862
4286,1532,96868
4287,1533,96928
4288,1534,96931
4289,1534,96932
4290,1534,96935
4291,1535,96936
4292,1535,96937
4293,1536,96947
4294,1537,96948
4295,1533,96950
4296,1535,96951
4297,1536,96952
4298,1538,96957
4299,1538,96958
4300,1538,96959
4301,1537,96960
4302,1537,96963
4303,1539,96965
4304,1540,96968
4305,1537,96969
4306,1538,96970
4307,1540,96971
4308,1541,96974
4309,1542,96976
4310,1542,96977
4311,1543,96978
4312,1541,96979
4313,1543,96982
4314,1545,96983
4315,1545,96984
4316,1545,96985
4317,1546,96986
4318,1546,96987
4319,1545,96988
4320,1546,96989
4321,1542,96990
4322,1542,96991
4323,1547,96992
4324,1547,96993
4325,1548,96994
4326,1548,96995
4327,1549,96996
4328,1547,96997
4329,1550,96998
4330,1550,97000
4331,1549,97001
4332,1551,97002
4333,1551,97003
4334,1551,97004
4335,1551,97005
4336,1547,97007
4337,1548,97008
4338,1539,97010
4339,1553,97011
4340,1550,97012
4341,1553,97013
4342,1554,97014
4343,1554,97015
4344,1555,97017
4345,1554,97018
4346,1555,97020
4347,1554,97021
4348,1556,97022
4349,1556,97023
4350,1556,97024
4351,1556,97025
4352,1557,97026
4353,1557,97027
4354,1558,97028
4355,1558,97029
4356,1557,97030
4357,1559,97031
4358,1559,97032
4359,1558,97035
4360,1559,97036
4361,1560,97037
4362,1561,97038
4363,1560,97039
4364,1562,97040
4365,1562,97041
4366,1563,97042
4367,1563,97043
4368,1561,97044
4369,1564,97045
4370,1564,97046
4371,1562,97047
4372,1565,97052
4373,1565,97053
4374,1565,97054
4375,1563,97057
4376,1566,97059
4377,1566,97061
4378,1566,97066
4379,1564,97067
4380,1564,97074
4381,1564,97075
4382,1567,97078
4383,1567,97079
4384,1567,97080
4385,1567,97081
4386,1568,97083
4387,1568,97084
4388,1569,97086
4389,1569,97087
4390,1571,97088
4391,1569,97089
4392,1571,97090
4393,1572,97094
4394,1572,97096
4395,1573,97098
4396,1573,97100
4397,1573,97101
4398,1574,97103
4399,1574,97105
4400,1575,97107
4401,1575,97109
4402,1576,97113
4403,1578,97117
4404,1579,97119
4405,1579,97120
4406,1580,97121
4407,1580,97123
4408,1578,97125
4409,1582,97128
4410,1581,97129
4411,1582,97130
4412,1581,97131
4413,1582,97132
4414,1578,97136
4415,1583,97137
4416,1583,97138
4417,1583,97139
4418,1576,97144
4419,1584,97145
4420,1584,97146
4421,1585,97147
4422,1586,97150
4423,1586,97153
4424,1585,97156
4425,1585,97157
4426,1584,97158
4427,1590,97165
4428,1576,97166
4429,1592,97168
4430,1592,97172
4431,1594,97180
4432,1594,97183
4433,1576,97184
4434,1595,97187
4435,1595,97188
4436,1596,97190
4437,1596,97192
4438,1597,97197
4439,1597,97198
4440,1598,97199
4441,1598,97200
4442,1594,97206
4443,1599,97207
4444,1599,97209
4445,1600,97210
4446,1600,97211
4447,1599,97212
4448,1599,97213
4449,1600,97215
4450,1597,97217
4451,1601,97222
4452,1600,97224
4453,1600,97225
4454,1601,97230
4455,1602,97233
4456,1602,97238
4457,1604,97240
4458,1604,97241
4459,1605,97242
4460,1605,97243
4461,1605,97244
4462,1607,97246
4463,1607,97247
4464,1608,97248
4465,1608,97249
4466,1609,97250
4467,1609,97251
4468,1610,97252
4469,1610,97253
4470,1609,97255
4471,1607,97256
4472,1608,97266
4473,1610,97271
4474,1611,97272
4475,1611,97273
4476,1607,97274
4477,1607,97275
4478,1612,97276
4479,1612,97277
4480,1612,97278
4481,1611,97282
4482,1613,97285
4483,1613,97286
4484,1613,97288
4485,1607,97289
4486,1607,97298
4487,1614,97344
4488,1614,97345
4489,1615,97349
4490,1615,97350
4491,1615,97351
4492,1615,97352
4493,1614,97353
4494,1615,97357
4495,1614,97358
4496,1617,97366
4497,1617,97367
4498,1617,97368
4499,1618,97369
4500,1618,97370
4501,1618,97371
4502,1617,97373
4503,1619,97374
4504,1619,97375
4505,1619,97376
4506,1618,97377
4507,1620,97378
4508,1621,97379
4509,1620,97380
4510,1618,97381
4511,1621,97382
4512,1622,97383
4513,1622,97384
4514,1622,97385
4515,1620,97387
4516,1619,97388
4517,1623,97389
4518,1624,97392
4519,1625,97393
4520,1624,97395
4521,1625,97396
4522,1626,97397
4523,1626,97398
4524,1623,97399
4525,1629,97400
4526,1630,97401
4527,1629,97402
4528,1626,97403
4529,1631,97404
4530,1632,97405
4531,1630,97406
4532,1631,97407
4533,1632,97408
4534,1633,97410
4535,1633,97411
4536,1634,97412
4537,1636,97414
4538,1634,97415
4539,1636,97416
4540,1634,97417
4541,1634,97420
4542,1636,97421
4543,1637,97433
4544,1638,97434
4545,1638,97435
4546,1639,97436
4547,1641,97438
4548,1643,97440
4549,1637,97441
4550,1639,97442
4551,1639,97443
4552,1643,97445
4553,1643,97447
4554,1644,97448
4555,1645,97449
4556,1648,97455
4557,1648,97457
4558,1649,97460
4559,1644,97461
4560,1645,97462
4561,1649,97464
4562,1650,97465
4563,1650,97466
4564,1651,97467
4565,1650,97468
4566,1652,97470
4567,1652,97474
4568,1651,97476
4569,1654,97478
4570,1654,97480
4571,1655,97481
4572,1656,97482
4573,1657,97483
4574,1657,97488
4575,1658,97489
4576,1659,97490
4577,1655,97491
4578,1658,97492
4579,1660,97493
4580,1659,97495
4581,1660,97496
4582,1661,97497
4583,1656,97498
4584,1661,97499
4585,1662,97500
4586,1662,97501
4587,1663,97502
4588,1664,97503
4589,1662,97504
4590,1665,97505
4591,1666,97506
4592,1663,97507
4593,1667,97510
4594,1667,97511
4595,1665,97512
4596,1668,97513
4597,1666,97515
4598,1669,97522
4599,1664,97524
4600,1669,97530
4601,1668,97534
4602,1668,97535
4603,1670,97548
4604,1671,97550
4605,1672,97552
4606,1671,97556
4607,1672,97557
4608,1673,97559
4609,1673,97560
4610,1673,97563
4611,1670,97564
4612,1674,97569
4613,1675,97574
4614,1676,97575
4615,1677,97578
4616,1677,97579
4617,1678,97583
4618,1678,97584
4619,1679,97586
4620,1679,97588
4621,1676,97589
4622,1675,97590
4623,1681,97591
4624,1682,97592
4625,1674,97596
4626,1682,97597
4627,1683,97598
4628,1682,97599
4629,1681,97600
4630,1681,97601
4631,1681,97602
4632,1683,97603
4633,1684,97610
4634,1684,97612
4635,1685,97613
4636,1685,97614
4637,1686,97616
4638,1686,97617
4639,1687,97618
4640,1687,97622
4641,1689,97624
4642,1690,97627
4643,1691,97628
4644,1691,97630
4645,1692,97634
4646,1693,97635
4647,1693,97637
4648,1690,97638
4649,1689,97639
4650,1689,97642
4651,1692,97643
4652,1694,97644
4653,1694,97645
4654,1689,97646
4655,1692,97648
4656,1695,97658
4657,1695,97659
4658,1696,97665
4659,1697,97666
4660,1697,97668
4661,1696,97676
4662,1699,97706
4663,1700,97709
4664,1700,97710
4665,1699,97711
4666,1700,97714
4667,1699,97715
4668,1699,97716
4669,1701,97721
4670,1701,97722
4671,1699,97723
4672,1701,97724
4673,1702,97729
4674,1702,97730
4675,1702,97731
4676,1702,97733
4677,1702,97735
4678,1702,97737
4679,1702,97741
4680,1703,97745
4681,1703,97746
4682,1705,97747
4683,1705,97748
4684,1705,97749
4685,1706,97750
4686,1706,97751
4687,1706,97752
4688,1706,97757
4689,1708,97770
4690,1700,97771
4691,1709,97773
4692,1709,97774
4693,1709,97775
4694,1703,97776
4695,1708,97777
4696,1708,97778
4697,1711,97781
4698,1711,97782
4699,1711,97783
4700,1712,97786
4701,1712,97787
4702,1712,97788
4703,1712,97789
4704,1712,97790
4705,1713,97792
4706,1713,97793
4707,1713,97794
4708,1713,97795
4709,1708,97803
4710,1715,97807
4711,1716,97814
4712,1716,97816
4713,1717,97817
4714,1717,97818
4715,1717,97819
4716,1717,97820
4717,1717,97821
4718,1716,97822
4719,1717,97825
4720,1717,97828
4721,1717,97829
4722,1718,97845
4723,1718,97846
4724,1719,97857
4725,1719,97858
4726,1720,97865
4727,1720,97874
4728,1721,97876
4729,1720,97877
4730,1721,97878
4731,1720,97879
4732,1720,97880
4733,1721,97881
4734,1722,97883
4735,1722,97884
4736,1722,97887
4737,1722,97891
4738,1722,97892
4739,1722,97893
4740,1722,97894
4741,1722,97895
4742,1722,97896
4743,1722,97897
4744,1722,97898
4745,1723,97900
4746,1723,97901
4747,1723,97902
4748,1723,97903
4749,1722,97904
4750,1724,97906
4751,1720,97907
4752,1724,97908
4753,1726,97914
4754,1726,97915
4755,1726,97916
4756,1727,97918
4757,1727,97919
4758,1722,97920
4759,1727,97922
4760,1727,97923
4761,1727,97921
4762,1727,97924
4763,1722,97925
4764,1727,97927
4765,1722,97928
4766,1722,97929
4767,1722,97930
4768,1727,97931
4769,1727,97933
4770,1728,97934
4771,1727,97935
4772,1727,97936
4773,1728,97938
4774,1727,97939
4775,1727,97940
4776,1722,97942
4777,1722,97943
4778,1727,97944
4779,1722,97945
4780,1722,97946
4781,1727,97947
4782,1727,97959
4783,1727,97961
4784,1722,97962
4785,1722,97965
4786,1722,97970
4787,1722,97973
4788,1731,97974
4789,1731,97976
4790,1731,97977
4791,1731,97978
4792,1731,97979
4793,1731,97980
4794,1731,97981
4795,1731,97982
4796,1731,97986
4797,1732,97988
4798,1732,97989
4799,1731,97990
4800,1722,97994
4801,1733,97997
4802,1722,97998
4803,1722,97999
4804,1722,98002
4805,1722,98003
4806,1722,98004
4807,1722,98008
4808,1722,98009
4809,1722,98010
4810,1722,98012
4811,1722,98013
4812,1733,98014
4813,1734,98015
4814,1734,98016
4815,1734,98017
4816,1734,98018
4817,1735,98052
4818,1735,98055
4819,1735,98056
4820,1735,98058
4821,1736,98062
4822,1736,98063
4823,1736,98064
4824,1736,98066
4825,1736,98067
4826,1736,98068
4827,1736,98069
4828,1735,98070
4829,1737,98072
4830,1737,98073
4831,1737,98074
4832,1739,98083
4833,1739,98084
4834,1739,98085
4835,1739,98086
4836,1740,98089
4837,1741,98090
4838,1741,98091
4839,1740,98092
4840,1740,98094
4841,1740,98095
4842,1741,98096
4843,1742,98105
4844,1742,98106
4845,1742,98107
4846,1742,98108
4847,1742,98109
4848,1743,98110
4849,1743,98111
4850,1743,98112
4851,1743,98113
4852,1745,98114
4853,1745,98117
4854,1746,98118
4855,1747,98123
4856,1747,98124
4857,1746,98125
4858,1746,98126
4859,1746,98127
4860,1746,98128
4861,1746,98129
4862,1748,98143
4863,1748,98144
4864,1748,98145
4865,1748,98146
4866,1748,98147
4867,1748,98148
4868,1748,98149
4869,1748,98150
4870,1749,98151
4871,1749,98156
4872,1750,98160
4873,1750,98161
4874,1750,98162
4875,1750,98163
4876,1751,98168
4877,1751,98169
4878,1752,98171
4879,1752,98172
4880,1753,98176
4881,1754,98177
4882,1753,98180
4883,1753,98181
4884,1753,98184
4885,1753,98186
4886,1753,98188
4887,1753,98189
4888,1753,98190
4889,1753,98194
4890,1753,98195
4891,1753,98196
4892,1755,98197
4893,1755,98198
4894,1753,98199
4895,1755,98201
4896,1753,98200
4897,1753,98203
4898,1754,98208
4899,1753,98215
4900,1756,98229
4901,1757,98231
4902,1757,98232
4903,1756,98233
4904,1757,98240
4905,1758,98265
4906,1758,98269
4907,1758,98277
4908,1759,98294
4909,1759,98296
4910,1759,98297
4911,1759,98298
4912,1760,98309
4913,1760,98310
4914,1760,98311
4915,1761,98323
4916,1761,98324
4917,1762,98328
4918,1762,98329
4919,1762,98330
4920,1763,98332
4921,1763,98333
4922,1762,98336
4923,1764,98366
4924,1764,98367
4925,1764,98368
4926,1765,98382
4927,1765,98383
4928,1766,98385
4929,1767,98390
4930,1768,98392
4931,1767,98393
4932,1768,98394
4933,1768,98395
4934,1766,98398
4935,1766,98399
4936,1766,98400
4937,1769,98402
4938,1766,98404
4939,1771,98407
4940,1769,98408
4941,1771,98409
4942,1773,98410
4943,1773,98414
4944,1775,98417
4945,1775,98418
4946,1776,98426
4947,1776,98433
4948,1778,98451
4949,1778,98453
4950,1779,98454
4951,1780,98455
4952,1781,98456
4953,1783,98457
4954,1781,98462
4955,1783,98466
4956,1784,98469
4957,1784,98471
4958,1780,98472
4959,1785,98478
4960,1785,98481
4961,1786,98482
4962,1787,98483
4963,1779,98485
4964,1789,98488
4965,1790,98489
4966,1786,98490
4967,1787,98491
4968,1790,98493
4969,1790,98498
4970,1791,98500
4971,1791,98501
4972,1789,98508
4973,1792,98514
4974,1793,98515
4975,1793,98520
4976,1792,98526
4977,1794,98531
4978,1794,98532
4979,1795,98538
4980,1795,98539
4981,1796,98540
4982,1796,98541
4983,1797,98574
4984,1797,98575
4985,1797,98576
4986,1797,98577
4987,1797,98578
4988,1797,98579
4989,1797,98581
4990,1797,98582
4991,1798,98594
4992,1797,98597
4993,1797,98602
4994,1797,98604
4995,1797,98605
4996,1797,98606
4997,1800,98610
4998,1800,98612
4999,1797,98613
5000,1797,98614
5001,1802,98615
5002,1803,98616
5003,1804,98617
5004,1804,98618
5005,1804,98619
5006,1804,98620
5007,1804,98623
5008,1804,98624
5009,1802,98627
5010,1802,98628
5011,1804,98629
5012,1804,98630
5013,1804,98632
5014,1803,98633
5015,1803,98634
5016,1804,98635
5017,1804,98636
5018,1804,98637
5019,1803,98638
5020,1802,98640
5021,1804,98641
5022,1803,98642
5023,1804,98643
5024,1798,98644
5025,1798,98645
5026,1805,98646
5027,1798,98647
5028,1804,98648
5029,1802,98649
5030,1802,98650
5031,1806,98651
5032,1804,98652
5033,1807,98653
5034,1804,98657
5035,1798,98658
5036,1804,98659
5037,1804,98661
5038,1803,98662
5039,1804,98663
5040,1803,98664
5041,1804,98668
5042,1806,98669
5043,1804,98670
5044,1809,98672
5045,1811,98679
5046,1812,98681
5047,1812,98683
5048,1813,98688
5049,1809,98689
5050,1814,98692
5051,1811,98700
5052,1805,98702
5053,1813,98709
5054,1815,98712
5055,1815,98713
5056,1814,98714
5057,1804,98715
5058,1803,98716
5059,1802,98717
5060,1816,98729
5061,1816,98738
5062,1818,98741
5063,1818,98742
5064,1818,98743
5065,1819,98746
5066,1819,98747
5067,1819,98748
5068,1820,98755
5069,1820,98756
5070,1820,98757
5071,1820,98758
5072,1821,98761
5073,1821,98762
5074,1822,98763
5075,1820,98764
5076,1822,98765
5077,1823,98772
5078,1824,98775
5079,1824,98776
5080,1825,98777
5081,1807,98786
5082,1827,98787
5083,1827,98789
5084,1828,98790
5085,1828,98791
5086,1830,98794
5087,1830,98795
5088,1831,98796
5089,1832,98798
5090,1823,98800
5091,1831,98801
5092,1833,98802
5093,1833,98804
5094,1834,98811
5095,1825,98814
5096,1825,98816
5097,1834,98817
5098,1835,98821
5099,1835,98823
5100,1836,98826
5101,1837,98827
5102,1837,98828
5103,1838,98829
5104,1838,98832
5105,1836,98834
5106,1839,98836
5107,1839,98838
5108,1840,98839
5109,1841,98841
5110,1841,98842
5111,1832,98843
5112,1840,98844
5113,1842,98849
5114,1842,98852
5115,1844,98900
5116,1844,98901
5117,1844,98902
5118,1847,98915
5119,1847,98916
5120,1848,98918
5121,1849,98920
5122,1849,98921
5123,1850,98926
5124,1850,98927
